# Time varying values for: VelocityZ
#
# Monitoring point coordinates:
#        1 [ 0.0000000e+00,  1.0000000e-04,  0.0000000e+00]
#        2 [ 0.0000000e+00,  2.5000000e-03,  0.0000000e+00]
#        3 [ 0.0000000e+00,  4.9000000e-03,  0.0000000e+00]
#        4 [ 5.0000000e-02,  1.0000000e-04,  0.0000000e+00]
#        5 [ 5.0000000e-02,  2.5000000e-03,  0.0000000e+00]
#        6 [ 5.0000000e-02,  4.9000000e-03,  0.0000000e+00]
#        7 [ 1.0000000e-01,  1.0000000e-04,  0.0000000e+00]
#        8 [ 1.0000000e-01,  2.5000000e-03,  0.0000000e+00]
#        9 [ 1.0000000e-01,  4.9000000e-03,  0.0000000e+00]
#
# Columns:
#   0:     Time step number
#   1 - :  Values at monitoring points
#
#TITLE: VelocityZ
#COLUMN_TITLES:  nt | 1 [0.00000e+00, 1.00000e-04, 0.00000e+00] | 2 [0.00000e+00, 2.50000e-03, 0.00000e+00] | 3 [0.00000e+00, 4.90000e-03, 0.00000e+00] | 4 [5.00000e-02, 1.00000e-04, 0.00000e+00] | 5 [5.00000e-02, 2.50000e-03, 0.00000e+00] | 6 [5.00000e-02, 4.90000e-03, 0.00000e+00] | 7 [1.00000e-01, 1.00000e-04, 0.00000e+00] | 8 [1.00000e-01, 2.50000e-03, 0.00000e+00] | 9 [1.00000e-01, 4.90000e-03, 0.00000e+00]
#COLUMN_UNITS:  iter - - - - - - - - -
#
        1  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03  1.2010777e-03
        2  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04  6.3026736e-04
        3  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04  3.6603908e-04
        4  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04  3.4623825e-04
        5  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04  2.8865134e-04
        6  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04  2.7624859e-04
        7  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04  2.7856292e-04
        8  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04  2.5623610e-04
        9  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04  2.4824417e-04
       10  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04  2.5046049e-04
