# Time varying values for: VelocityY
#
# Monitoring point coordinates:
#        1 [ 0.0000000e+00,  1.0000000e-04,  0.0000000e+00]
#        2 [ 0.0000000e+00,  2.5000000e-03,  0.0000000e+00]
#        3 [ 0.0000000e+00,  4.9000000e-03,  0.0000000e+00]
#        4 [ 5.0000000e-02,  1.0000000e-04,  0.0000000e+00]
#        5 [ 5.0000000e-02,  2.5000000e-03,  0.0000000e+00]
#        6 [ 5.0000000e-02,  4.9000000e-03,  0.0000000e+00]
#        7 [ 1.0000000e-01,  1.0000000e-04,  0.0000000e+00]
#        8 [ 1.0000000e-01,  2.5000000e-03,  0.0000000e+00]
#        9 [ 1.0000000e-01,  4.9000000e-03,  0.0000000e+00]
#
# Columns:
#   0:     Time step number
#   1 - :  Values at monitoring points
#
#TITLE: VelocityY
#COLUMN_TITLES:  nt | 1 [0.00000e+00, 1.00000e-04, 0.00000e+00] | 2 [0.00000e+00, 2.50000e-03, 0.00000e+00] | 3 [0.00000e+00, 4.90000e-03, 0.00000e+00] | 4 [5.00000e-02, 1.00000e-04, 0.00000e+00] | 5 [5.00000e-02, 2.50000e-03, 0.00000e+00] | 6 [5.00000e-02, 4.90000e-03, 0.00000e+00] | 7 [1.00000e-01, 1.00000e-04, 0.00000e+00] | 8 [1.00000e-01, 2.50000e-03, 0.00000e+00] | 9 [1.00000e-01, 4.90000e-03, 0.00000e+00]
#COLUMN_UNITS:  iter - - - - - - - - -
#
        1 -9.8451732e-04 -9.0010849e-04 -3.2342159e-04 -8.9749395e-04 -4.9022537e-04 -1.0262924e-04 -1.5532434e-04 -2.7677097e-05  8.6187506e-06
        2 -7.9292377e-04 -3.9889032e-04 -1.5499871e-04 -8.7820549e-04 -4.8579347e-04 -1.2391752e-04 -1.8076150e-04 -4.2078067e-05  7.0592805e-07
        3 -6.4705507e-04 -2.1297591e-04 -8.1028345e-05 -8.6534107e-04 -4.8421118e-04 -1.3878173e-04 -2.2010731e-04 -6.1017427e-05 -1.1872887e-05
        4 -5.6569461e-04 -1.3273209e-04 -5.0318071e-05 -8.5492649e-04 -4.8309408e-04 -1.5051643e-04 -2.6876224e-04 -8.2163309e-05 -2.5383547e-05
        5 -5.1751608e-04 -9.6235547e-05 -3.6565518e-05 -8.4569870e-04 -4.8237469e-04 -1.6039185e-04 -3.2025734e-04 -1.0480321e-04 -3.8627425e-05
        6 -4.9162767e-04 -7.7709789e-05 -2.9584101e-05 -8.3741694e-04 -4.8192618e-04 -1.6888254e-04 -3.6889109e-04 -1.2866657e-04 -5.1145345e-05
        7 -4.7687044e-04 -6.7124086e-05 -2.5607516e-05 -8.2996043e-04 -4.8166482e-04 -1.7623912e-04 -4.1138762e-04 -1.5332171e-04 -6.2665463e-05
        8 -4.6794773e-04 -6.0411944e-05 -2.3102885e-05 -8.2323660e-04 -4.8153248e-04 -1.8263920e-04 -4.4664581e-04 -1.7818764e-04 -7.3047827e-05
        9 -4.6229321e-04 -5.5793874e-05 -2.1398636e-05 -8.1716864e-04 -4.8149093e-04 -1.8822634e-04 -4.7496177e-04 -2.0264341e-04 -8.2859326e-05
       10 -4.5843919e-04 -5.2421541e-05 -2.0168732e-05 -8.1168986e-04 -4.8151159e-04 -1.9311901e-04 -4.9694247e-04 -2.2613835e-04 -9.1851139e-05
