t,1 [5.00000e+00; 0.00000e+00; 1.50000e+00],2 [5.00000e+00; 0.00000e+00; 3.00000e+00],3 [5.00000e+00; 0.00000e+00; 4.50000e+00],4 [5.00000e+00; 0.00000e+00; 6.00000e+00],5 [5.00000e+00; 0.00000e+00; 7.50000e+00],6 [5.00000e+00; 0.00000e+00; 9.00000e+00],7 [5.00000e+00; 1.50000e+00; 0.00000e+00],8 [5.00000e+00; 3.00000e+00; 0.00000e+00],9 [5.00000e+00; 4.50000e+00; 0.00000e+00],10 [5.00000e+00; 6.00000e+00; 0.00000e+00],11 [5.00000e+00; 7.50000e+00; 0.00000e+00],12 [5.00000e+00; 9.00000e+00; 0.00000e+00],13 [5.00000e+00; 0.00000e+00; -1.50000e+00],14 [5.00000e+00; 0.00000e+00; -3.00000e+00],15 [5.00000e+00; 0.00000e+00; -4.50000e+00],16 [5.00000e+00; 0.00000e+00; -6.00000e+00],17 [5.00000e+00; 0.00000e+00; -7.50000e+00],18 [5.00000e+00; 0.00000e+00; -9.00000e+00],19 [5.00000e+00; -1.50000e+00; 0.00000e+00],20 [5.00000e+00; -3.00000e+00; 0.00000e+00],21 [5.00000e+00; -4.50000e+00; 0.00000e+00],22 [5.00000e+00; -6.00000e+00; 0.00000e+00],23 [5.00000e+00; -7.50000e+00; 0.00000e+00],24 [5.00000e+00; -9.00000e+00; 0.00000e+00],25 [3.00000e+01; 0.00000e+00; 1.50000e+00],26 [3.00000e+01; 0.00000e+00; 3.00000e+00],27 [3.00000e+01; 0.00000e+00; 4.50000e+00],28 [3.00000e+01; 0.00000e+00; 6.00000e+00],29 [3.00000e+01; 0.00000e+00; 7.50000e+00],30 [3.00000e+01; 0.00000e+00; 9.00000e+00],31 [3.00000e+01; 1.50000e+00; 0.00000e+00],32 [3.00000e+01; 3.00000e+00; 0.00000e+00],33 [3.00000e+01; 4.50000e+00; 0.00000e+00],34 [3.00000e+01; 6.00000e+00; 0.00000e+00],35 [3.00000e+01; 7.50000e+00; 0.00000e+00],36 [3.00000e+01; 9.00000e+00; 0.00000e+00],37 [3.00000e+01; 0.00000e+00; -1.50000e+00],38 [3.00000e+01; 0.00000e+00; -3.00000e+00],39 [3.00000e+01; 0.00000e+00; -4.50000e+00],40 [3.00000e+01; 0.00000e+00; -6.00000e+00],41 [3.00000e+01; 0.00000e+00; -7.50000e+00],42 [3.00000e+01; 0.00000e+00; -9.00000e+00],43 [3.00000e+01; -1.50000e+00; 0.00000e+00],44 [3.00000e+01; -3.00000e+00; 0.00000e+00],45 [3.00000e+01; -4.50000e+00; 0.00000e+00],46 [3.00000e+01; -6.00000e+00; 0.00000e+00],47 [3.00000e+01; -7.50000e+00; 0.00000e+00],48 [3.00000e+01; -9.00000e+00; 0.00000e+00],49 [4.90000e+01; 0.00000e+00; 5.00000e-01],50 [4.90000e+01; 0.00000e+00; 1.50000e+00],51 [4.90000e+01; 0.00000e+00; 2.50000e+00],52 [4.90000e+01; 0.00000e+00; 3.50000e+00],53 [4.90000e+01; 5.00000e-01; 0.00000e+00],54 [4.90000e+01; 1.50000e+00; 0.00000e+00],55 [4.90000e+01; 2.50000e+00; 0.00000e+00],56 [4.90000e+01; 3.50000e+00; 0.00000e+00],57 [4.90000e+01; 0.00000e+00; -5.00000e-01],58 [4.90000e+01; 0.00000e+00; -1.50000e+00],59 [4.90000e+01; 0.00000e+00; -2.50000e+00],60 [4.90000e+01; 0.00000e+00; -3.50000e+00],61 [4.90000e+01; -5.00000e-01; 0.00000e+00],62 [4.90000e+01; -1.50000e+00; 0.00000e+00],63 [4.90000e+01; -2.50000e+00; 0.00000e+00],64 [4.90000e+01; -3.50000e+00; 0.00000e+00],65 [5.00500e+01; 0.00000e+00; 5.00000e-01],66 [5.00500e+01; 0.00000e+00; 1.50000e+00],67 [5.00500e+01; 0.00000e+00; 2.50000e+00],68 [5.00500e+01; 0.00000e+00; 3.50000e+00],69 [5.00500e+01; 5.00000e-01; 0.00000e+00],70 [5.00500e+01; 1.50000e+00; 0.00000e+00],71 [5.00500e+01; 2.50000e+00; 0.00000e+00],72 [5.00500e+01; 3.50000e+00; 0.00000e+00],73 [5.00500e+01; 0.00000e+00; -5.00000e-01],74 [5.00500e+01; 0.00000e+00; -1.50000e+00],75 [5.00500e+01; 0.00000e+00; -2.50000e+00],76 [5.00500e+01; 0.00000e+00; -3.50000e+00],77 [5.00500e+01; -5.00000e-01; 0.00000e+00],78 [5.00500e+01; -1.50000e+00; 0.00000e+00],79 [5.00500e+01; -2.50000e+00; 0.00000e+00],80 [5.00500e+01; -3.50000e+00; 0.00000e+00],81 [5.11000e+01; 0.00000e+00; 5.00000e-01],82 [5.11000e+01; 0.00000e+00; 1.50000e+00],83 [5.11000e+01; 0.00000e+00; 2.50000e+00],84 [5.11000e+01; 0.00000e+00; 3.50000e+00],85 [5.11000e+01; 5.00000e-01; 0.00000e+00],86 [5.11000e+01; 1.50000e+00; 0.00000e+00],87 [5.11000e+01; 2.50000e+00; 0.00000e+00],88 [5.11000e+01; 3.50000e+00; 0.00000e+00],89 [5.11000e+01; 0.00000e+00; -5.00000e-01],90 [5.11000e+01; 0.00000e+00; -1.50000e+00],91 [5.11000e+01; 0.00000e+00; -2.50000e+00],92 [5.11000e+01; 0.00000e+00; -3.50000e+00],93 [5.11000e+01; -5.00000e-01; 0.00000e+00],94 [5.11000e+01; -1.50000e+00; 0.00000e+00],95 [5.11000e+01; -2.50000e+00; 0.00000e+00],96 [5.11000e+01; -3.50000e+00; 0.00000e+00]
 1.0000000e-01,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05,  1.8300000e-05
