# Time varying values for: VelocityX
#
# Monitoring point coordinates:
#        1 [ 0.0000000e+00,  1.0000000e-04,  0.0000000e+00]
#        2 [ 0.0000000e+00,  2.5000000e-03,  0.0000000e+00]
#        3 [ 0.0000000e+00,  4.9000000e-03,  0.0000000e+00]
#        4 [ 5.0000000e-02,  1.0000000e-04,  0.0000000e+00]
#        5 [ 5.0000000e-02,  2.5000000e-03,  0.0000000e+00]
#        6 [ 5.0000000e-02,  4.9000000e-03,  0.0000000e+00]
#        7 [ 1.0000000e-01,  1.0000000e-04,  0.0000000e+00]
#        8 [ 1.0000000e-01,  2.5000000e-03,  0.0000000e+00]
#        9 [ 1.0000000e-01,  4.9000000e-03,  0.0000000e+00]
#
# Columns:
#   0:     Time step number
#   1 - :  Values at monitoring points
#
#TITLE: VelocityX
#COLUMN_TITLES:  nt | 1 [0.00000e+00, 1.00000e-04, 0.00000e+00] | 2 [0.00000e+00, 2.50000e-03, 0.00000e+00] | 3 [0.00000e+00, 4.90000e-03, 0.00000e+00] | 4 [5.00000e-02, 1.00000e-04, 0.00000e+00] | 5 [5.00000e-02, 2.50000e-03, 0.00000e+00] | 6 [5.00000e-02, 4.90000e-03, 0.00000e+00] | 7 [1.00000e-01, 1.00000e-04, 0.00000e+00] | 8 [1.00000e-01, 2.50000e-03, 0.00000e+00] | 9 [1.00000e-01, 4.90000e-03, 0.00000e+00]
#COLUMN_UNITS:  iter - - - - - - - - -
#
        1  4.7623481e-02  5.0057293e-02  4.7621159e-02  3.9486232e-02  5.2008137e-02  3.9450746e-02  3.9459939e-02  5.2039142e-02  3.9424334e-02
        2  4.6626444e-02  5.0038735e-02  4.6619812e-02  3.1098386e-02  5.3322862e-02  3.1040718e-02  3.1060496e-02  5.3363432e-02  3.1002672e-02
        3  4.6233072e-02  5.0024106e-02  4.6221547e-02  2.5378535e-02  5.4286023e-02  2.5311315e-02  2.5338517e-02  5.4328914e-02  2.5271161e-02
        4  4.6091946e-02  5.0016086e-02  4.6077345e-02  2.1549816e-02  5.5080468e-02  2.1481167e-02  2.1510770e-02  5.5125851e-02  2.1442019e-02
        5  4.6041535e-02  5.0012682e-02  4.6025307e-02  1.8892007e-02  5.5771483e-02  1.8825726e-02  1.8854755e-02  5.5819309e-02  1.8788406e-02
        6  4.6037822e-02  5.0011319e-02  4.6020947e-02  1.6959276e-02  5.6392815e-02  1.6896887e-02  1.6923866e-02  5.6443022e-02  1.6861438e-02
        7  4.6035156e-02  5.0010731e-02  4.6017994e-02  1.5491624e-02  5.6964306e-02  1.5433546e-02  1.5457899e-02  5.7016862e-02  1.5399804e-02
        8  4.6035040e-02  5.0010431e-02  4.6017759e-02  1.4335817e-02  5.7498410e-02  1.4281955e-02  1.4303553e-02  5.7553044e-02  1.4249691e-02
        9  4.6035245e-02  5.0010241e-02  4.6017917e-02  1.3398338e-02  5.8003091e-02  1.3348383e-02  1.3367358e-02  5.8059782e-02  1.3317416e-02
       10  4.6035055e-02  5.0010102e-02  4.6017712e-02  1.2619792e-02  5.8484450e-02  1.2573363e-02  1.2589925e-02  5.8543080e-02  1.2543519e-02
